person_id,name,gender,birth_year,death_year,biography,generation,genealogy_id,birth_family_id
352,李莲,F,1652,1736,学识渊博，教书育人，桃李满天下。,7,1,94
353,李霞,F,1655,1730,投笔从戎，保家卫国，战功赫赫。,7,1,94
354,李涛,M,1650,1719,经商有道，诚信经营，富甲一方。,7,1,94
355,李艳,F,1662,1727,经商有道，诚信经营，富甲一方。,7,1,94
356,李素,F,1620,1677,一生勤劳朴实，耕读传家。,6,1,
357,李明,M,1649,,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,95
358,李梅,M,1644,1696,精通医术，悬壶济世，救人无数。,7,1,95
359,李珍,F,1649,1702,学识渊博，教书育人，桃李满天下。,7,1,95
360,李珍,F,1653,1723,精于农事，善于经营，家道日益兴旺。,7,1,95
361,李平,M,1621,1704,精于农事，善于经营，家道日益兴旺。,6,1,
362,李华,F,1649,1726,投笔从戎，保家卫国，战功赫赫。,7,1,96
363,李华,F,1655,1729,投笔从戎，保家卫国，战功赫赫。,7,1,96
364,李环,F,1657,,精通医术，悬壶济世，救人无数。,7,1,96
365,李红,F,1640,1704,性情温和，与邻为善，家庭和睦。,6,1,
366,李婷,M,1670,1755,投笔从戎，保家卫国，战功赫赫。,7,1,97
367,李建,M,1664,1735,为人正直，乐于助人，在乡里享有崇高威望。,7,1,97
368,李云,F,1659,1721,一生勤劳朴实，耕读传家。,7,1,97
369,李莲,F,1658,1720,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,97
370,李婷,M,1624,1695,性情温和，与邻为善，家庭和睦。,6,1,
371,李强,M,1661,1724,精通医术，悬壶济世，救人无数。,7,1,98
372,李婷,M,1656,1730,经商有道，诚信经营，富甲一方。,7,1,98
373,李珍,M,1630,1696,历经风雨，坚韧不拔，白手起家。,6,1,
374,李美,F,1660,1730,精于农事，善于经营，家道日益兴旺。,7,1,99
375,李梅,F,1658,,精于农事，善于经营，家道日益兴旺。,7,1,99
376,李芳,M,1653,1729,性情温和，与邻为善，家庭和睦。,7,1,99
377,李艳,M,1655,1720,经商有道，诚信经营，富甲一方。,7,1,99
378,李瑞,F,1623,1694,性情温和，与邻为善，家庭和睦。,6,1,
379,李萍,F,1649,1733,经商有道，诚信经营，富甲一方。,7,1,100
380,李珍,M,1639,1693,一生勤劳朴实，耕读传家。,7,1,100
381,李海,M,1642,1706,为人正直，乐于助人，在乡里享有崇高威望。,7,1,100
382,李伟,M,1644,1717,一生勤劳朴实，耕读传家。,7,1,100
383,李琼,F,1635,1715,经商有道，诚信经营，富甲一方。,6,1,
384,李芳,F,1650,1717,投笔从戎，保家卫国，战功赫赫。,7,1,101
385,李凤,F,1622,1699,学识渊博，教书育人，桃李满天下。,6,1,
386,李明,M,1653,1719,历经风雨，坚韧不拔，白手起家。,7,1,102
387,李秀,M,1620,1695,经商有道，诚信经营，富甲一方。,6,1,
388,李平,M,1641,1693,为人正直，乐于助人，在乡里享有崇高威望。,7,1,103
389,李莲,F,1651,1704,一生勤劳朴实，耕读传家。,7,1,103
390,李洋,M,1615,1692,历经风雨，坚韧不拔，白手起家。,6,1,
391,李涛,M,1645,1725,性情温和，与邻为善，家庭和睦。,7,1,104
392,李娜,M,1632,1699,投笔从戎，保家卫国，战功赫赫。,6,1,
393,李刚,M,1656,1715,精通医术，悬壶济世，救人无数。,7,1,105
394,李敏,M,1624,1689,潜心学问，著述丰富，为后世留下宝贵文化遗产。,6,1,
395,李玲,F,1647,1719,一生勤劳朴实，耕读传家。,7,1,106
396,李雪,M,1652,1723,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,106
397,李梅,F,1645,1723,经商有道，诚信经营，富甲一方。,7,1,106
398,李涛,M,1629,1703,精通医术，悬壶济世，救人无数。,6,1,
399,李旭,M,1658,1712,为人正直，乐于助人，在乡里享有崇高威望。,7,1,107
400,李燕,F,1661,1720,精通医术，悬壶济世，救人无数。,7,1,107
401,李云,F,1652,,性情温和，与邻为善，家庭和睦。,7,1,107
402,李云,F,1657,,为人正直，乐于助人，在乡里享有崇高威望。,7,1,107
403,李勇,M,1647,1732,投笔从戎，保家卫国，战功赫赫。,6,1,
404,李静,M,1677,1747,精通医术，悬壶济世，救人无数。,7,1,108
405,李芳,F,1645,1700,投笔从戎，保家卫国，战功赫赫。,6,1,
406,李萍,F,1670,1737,经商有道，诚信经营，富甲一方。,7,1,109
407,李敏,M,1671,1747,性情温和，与邻为善，家庭和睦。,7,1,109
408,李志,M,1642,1707,经商有道，诚信经营，富甲一方。,6,1,
409,李美,F,1670,1745,历经风雨，坚韧不拔，白手起家。,7,1,110
410,李琳,F,1680,1738,性情温和，与邻为善，家庭和睦。,7,1,110
411,李梅,F,1648,1710,经商有道，诚信经营，富甲一方。,6,1,
412,李梅,F,1673,1754,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,111
413,李刚,M,1676,1751,历经风雨，坚韧不拔，白手起家。,7,1,111
414,李霞,F,1634,1718,学识渊博，教书育人，桃李满天下。,6,1,
415,李玉,F,1664,1718,精通医术，悬壶济世，救人无数。,7,1,112
416,李文,M,1631,1696,性情温和，与邻为善，家庭和睦。,6,1,
417,李莲,F,1656,1736,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,113
418,李艳,F,1667,1740,投笔从戎，保家卫国，战功赫赫。,7,1,113
419,李嘉,F,1641,1697,精于农事，善于经营，家道日益兴旺。,6,1,
420,李旭,M,1657,1732,历经风雨，坚韧不拔，白手起家。,7,1,114
421,李美,F,1656,,精于农事，善于经营，家道日益兴旺。,7,1,114
422,李梅,M,1667,1749,学识渊博，教书育人，桃李满天下。,7,1,114
423,李素,F,1618,1686,精通医术，悬壶济世，救人无数。,6,1,
424,李英,M,1652,1715,投笔从戎，保家卫国，战功赫赫。,7,1,115
425,李霞,F,1635,1713,经商有道，诚信经营，富甲一方。,6,1,
426,李英,F,1658,,历经风雨，坚韧不拔，白手起家。,7,1,116
427,李美,F,1639,1704,投笔从戎，保家卫国，战功赫赫。,6,1,
428,李瑞,F,1667,1731,精通医术，悬壶济世，救人无数。,7,1,117
429,李勇,M,1667,1729,经商有道，诚信经营，富甲一方。,7,1,117
430,李桂,M,1636,1699,精于农事，善于经营，家道日益兴旺。,6,1,
431,李珍,M,1660,1722,经商有道，诚信经营，富甲一方。,7,1,118
432,李霞,F,1649,1730,投笔从戎，保家卫国，战功赫赫。,6,1,
433,李琼,F,1682,1754,历经风雨，坚韧不拔，白手起家。,7,1,119
434,李琼,F,1675,1744,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,119
435,李磊,M,1680,,性情温和，与邻为善，家庭和睦。,7,1,119
436,李强,M,1641,1700,投笔从戎，保家卫国，战功赫赫。,6,1,
437,李玲,M,1676,1757,投笔从戎，保家卫国，战功赫赫。,7,1,120
438,李婷,M,1669,1727,学识渊博，教书育人，桃李满天下。,7,1,120
439,李荣,F,1665,1715,经商有道，诚信经营，富甲一方。,7,1,120
440,李艳,M,1676,1758,经商有道，诚信经营，富甲一方。,7,1,120
441,李海,M,1640,1718,经商有道，诚信经营，富甲一方。,6,1,
442,李涛,M,1664,,精于农事，善于经营，家道日益兴旺。,7,1,121
443,李艳,F,1635,1714,潜心学问，著述丰富，为后世留下宝贵文化遗产。,6,1,
444,李秀,M,1667,1719,经商有道，诚信经营，富甲一方。,7,1,122
445,李艳,F,1640,1696,精于农事，善于经营，家道日益兴旺。,6,1,
446,李莉,F,1673,1728,经商有道，诚信经营，富甲一方。,7,1,123
447,李霞,F,1648,1720,潜心学问，著述丰富，为后世留下宝贵文化遗产。,6,1,
448,李旭,M,1674,1737,一生勤劳朴实，耕读传家。,7,1,124
449,李艳,F,1678,1738,历经风雨，坚韧不拔，白手起家。,7,1,124
450,李凤,F,1678,1760,为人正直，乐于助人，在乡里享有崇高威望。,7,1,124
451,李海,M,1671,1729,学识渊博，教书育人，桃李满天下。,7,1,124
452,李明,M,1645,1710,精通医术，悬壶济世，救人无数。,6,1,
453,李环,F,1680,1735,精通医术，悬壶济世，救人无数。,7,1,125
454,李云,F,1682,1752,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,125
455,李芳,F,1633,1712,历经风雨，坚韧不拔，白手起家。,6,1,
456,李雪,M,1663,1733,性情温和，与邻为善，家庭和睦。,7,1,126
457,李瑞,F,1661,1742,历经风雨，坚韧不拔，白手起家。,7,1,126
458,李娜,M,1660,1739,一生勤劳朴实，耕读传家。,7,1,126
459,李洋,M,1671,1748,精于农事，善于经营，家道日益兴旺。,7,1,126
460,李磊,M,1654,1721,为人正直，乐于助人，在乡里享有崇高威望。,6,1,
461,李巧,F,1680,1740,一生勤劳朴实，耕读传家。,7,1,127
462,李洁,F,1676,1731,为人正直，乐于助人，在乡里享有崇高威望。,7,1,127
463,李杰,M,1684,,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,127
464,李珍,F,1640,1690,一生勤劳朴实，耕读传家。,6,1,
465,李玲,F,1672,,精通医术，悬壶济世，救人无数。,7,1,128
466,李巧,F,1630,1703,性情温和，与邻为善，家庭和睦。,6,1,
467,李军,M,1656,1706,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,129
468,李梅,M,1665,1724,精通医术，悬壶济世，救人无数。,7,1,129
469,李玉,F,1656,1714,为人正直，乐于助人，在乡里享有崇高威望。,7,1,129
470,李素,F,1667,1725,精于农事，善于经营，家道日益兴旺。,7,1,129
471,李兰,F,1645,1730,潜心学问，著述丰富，为后世留下宝贵文化遗产。,6,1,
472,李平,M,1666,1748,精于农事，善于经营，家道日益兴旺。,7,1,130
473,李凤,F,1661,1726,经商有道，诚信经营，富甲一方。,7,1,130
474,李霞,F,1667,1721,投笔从戎，保家卫国，战功赫赫。,7,1,130
475,李伟,M,1646,1704,精通医术，悬壶济世，救人无数。,6,1,
476,李艳,F,1671,1725,一生勤劳朴实，耕读传家。,7,1,131
477,李伟,M,1674,1727,精通医术，悬壶济世，救人无数。,7,1,131
478,李莺,F,1679,1754,为人正直，乐于助人，在乡里享有崇高威望。,7,1,131
479,李秀,M,1668,1750,精于农事，善于经营，家道日益兴旺。,7,1,131
480,李燕,F,1649,1703,性情温和，与邻为善，家庭和睦。,6,1,
481,李明,M,1668,1725,经商有道，诚信经营，富甲一方。,7,1,132
482,李平,M,1671,,学识渊博，教书育人，桃李满天下。,7,1,132
483,李伟,M,1647,1719,投笔从戎，保家卫国，战功赫赫。,6,1,
484,李华,M,1674,1741,为人正直，乐于助人，在乡里享有崇高威望。,7,1,133
485,李桂,M,1683,1737,性情温和，与邻为善，家庭和睦。,7,1,133
486,李文,M,1684,1737,经商有道，诚信经营，富甲一方。,7,1,133
487,李凡,F,1635,1701,为人正直，乐于助人，在乡里享有崇高威望。,6,1,
488,李玉,M,1658,,一生勤劳朴实，耕读传家。,7,1,134
489,李贞,F,1639,1713,学识渊博，教书育人，桃李满天下。,6,1,
490,李珍,F,1674,1744,性情温和，与邻为善，家庭和睦。,7,1,135
491,李敏,M,1650,1732,一生勤劳朴实，耕读传家。,6,1,
492,李云,M,1668,1736,性情温和，与邻为善，家庭和睦。,7,1,136
493,李巧,F,1680,,精于农事，善于经营，家道日益兴旺。,7,1,136
494,李凤,F,1657,1722,经商有道，诚信经营，富甲一方。,6,1,
495,李珍,M,1680,1756,一生勤劳朴实，耕读传家。,7,1,137
496,李珍,M,1684,1734,历经风雨，坚韧不拔，白手起家。,7,1,137
497,李建,M,1682,,投笔从戎，保家卫国，战功赫赫。,7,1,137
498,李海,M,1688,1747,性情温和，与邻为善，家庭和睦。,7,1,137
499,李巧,F,1655,1738,精通医术，悬壶济世，救人无数。,6,1,
500,李桂,M,1683,1758,为人正直，乐于助人，在乡里享有崇高威望。,7,1,138
501,李雪,M,1684,1750,历经风雨，坚韧不拔，白手起家。,7,1,138
502,李梅,F,1690,1754,为人正直，乐于助人，在乡里享有崇高威望。,7,1,138
503,李磊,M,1683,1743,经商有道，诚信经营，富甲一方。,7,1,138
504,李妹,F,1652,1736,历经风雨，坚韧不拔，白手起家。,6,1,
505,李妹,F,1680,1735,学识渊博，教书育人，桃李满天下。,7,1,139
506,李嘉,F,1673,1743,学识渊博，教书育人，桃李满天下。,7,1,139
507,李明,M,1683,1736,性情温和，与邻为善，家庭和睦。,7,1,139
508,李红,F,1672,1750,投笔从戎，保家卫国，战功赫赫。,7,1,139
509,李婷,M,1653,1709,学识渊博，教书育人，桃李满天下。,6,1,
510,李涛,M,1679,1754,历经风雨，坚韧不拔，白手起家。,7,1,140
511,李巧,F,1648,1702,一生勤劳朴实，耕读传家。,6,1,
512,李玲,F,1666,1737,为人正直，乐于助人，在乡里享有崇高威望。,7,1,141
513,李兰,M,1665,1742,精通医术，悬壶济世，救人无数。,7,1,141
514,李文,M,1644,1721,学识渊博，教书育人，桃李满天下。,6,1,
515,李秀,M,1677,1736,一生勤劳朴实，耕读传家。,7,1,142
516,李霞,M,1684,1769,经商有道，诚信经营，富甲一方。,7,1,142
517,李华,F,1642,1700,精通医术，悬壶济世，救人无数。,6,1,
518,李建,M,1677,1758,历经风雨，坚韧不拔，白手起家。,7,1,143
519,李莲,F,1674,1744,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,143
520,李涛,M,1635,1702,一生勤劳朴实，耕读传家。,6,1,
521,李洋,M,1663,1728,性情温和，与邻为善，家庭和睦。,7,1,144
522,李涛,M,1672,1733,学识渊博，教书育人，桃李满天下。,7,1,144
523,李桂,M,1670,1742,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,144
524,李娟,F,1638,1697,潜心学问，著述丰富，为后世留下宝贵文化遗产。,6,1,
525,李红,F,1673,,一生勤劳朴实，耕读传家。,7,1,145
526,李燕,M,1665,,经商有道，诚信经营，富甲一方。,7,1,145
527,李桂,M,1664,1735,学识渊博，教书育人，桃李满天下。,7,1,145
528,李华,F,1658,,学识渊博，教书育人，桃李满天下。,7,1,145
529,李霞,F,1649,1703,历经风雨，坚韧不拔，白手起家。,6,1,
530,李桂,M,1675,1735,精通医术，悬壶济世，救人无数。,7,1,146
531,李梅,F,1671,1756,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,146
532,李珍,F,1671,1739,学识渊博，教书育人，桃李满天下。,7,1,146
533,李伟,M,1678,1730,学识渊博，教书育人，桃李满天下。,7,1,146
534,李嘉,F,1633,1697,潜心学问，著述丰富，为后世留下宝贵文化遗产。,6,1,
535,李桂,M,1655,1725,学识渊博，教书育人，桃李满天下。,7,1,147
536,李桂,M,1667,,精于农事，善于经营，家道日益兴旺。,7,1,147
537,李敏,M,1664,1720,一生勤劳朴实，耕读传家。,7,1,147
538,李建,M,1667,1727,精通医术，悬壶济世，救人无数。,7,1,147
539,李文,M,1635,1709,为人正直，乐于助人，在乡里享有崇高威望。,6,1,
540,李梅,M,1656,1708,性情温和，与邻为善，家庭和睦。,7,1,148
541,李刚,M,1662,1716,历经风雨，坚韧不拔，白手起家。,7,1,148
542,李萍,F,1640,1694,投笔从戎，保家卫国，战功赫赫。,6,1,
543,李娟,F,1672,1732,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,149
544,李萍,F,1660,,精于农事，善于经营，家道日益兴旺。,7,1,149
545,李海,M,1667,1736,精于农事，善于经营，家道日益兴旺。,7,1,149
546,李丽,M,1631,1716,经商有道，诚信经营，富甲一方。,6,1,
547,李芳,F,1669,,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,150
548,李霞,F,1631,1694,学识渊博，教书育人，桃李满天下。,6,1,
549,李志,M,1656,1731,经商有道，诚信经营，富甲一方。,7,1,151
550,李莉,F,1655,1729,学识渊博，教书育人，桃李满天下。,7,1,151
551,李莲,F,1664,1716,性情温和，与邻为善，家庭和睦。,7,1,151
552,李荣,F,1643,1710,潜心学问，著述丰富，为后世留下宝贵文化遗产。,6,1,
553,李静,M,1672,1748,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,152
554,李婷,M,1662,1745,精通医术，悬壶济世，救人无数。,7,1,152
555,李珍,M,1637,1717,潜心学问，著述丰富，为后世留下宝贵文化遗产。,6,1,
556,李巧,F,1664,1716,投笔从戎，保家卫国，战功赫赫。,7,1,153
557,李强,M,1666,1726,精于农事，善于经营，家道日益兴旺。,7,1,153
558,李磊,M,1653,1730,精于农事，善于经营，家道日益兴旺。,7,1,153
559,李燕,M,1660,1714,为人正直，乐于助人，在乡里享有崇高威望。,7,1,153
560,李建,M,1641,1711,性情温和，与邻为善，家庭和睦。,6,1,
561,李旭,M,1671,,学识渊博，教书育人，桃李满天下。,7,1,154
562,李玲,M,1661,1717,性情温和，与邻为善，家庭和睦。,7,1,154
563,李环,F,1666,1747,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,154
564,李英,F,1663,1722,潜心学问，著述丰富，为后世留下宝贵文化遗产。,7,1,154
565,李嘉,F,1640,1692,精通医术，悬壶济世，救人无数。,6,1,
566,李志,M,1663,1714,历经风雨，坚韧不拔，白手起家。,7,1,155
567,李洁,F,1663,1719,精于农事，善于经营，家道日益兴旺。,7,1,155
568,李磊,M,1638,1716,历经风雨，坚韧不拔，白手起家。,6,1,
569,李艳,M,1673,1749,经商有道，诚信经营，富甲一方。,7,1,156
570,李华,F,1664,,投笔从戎，保家卫国，战功赫赫。,7,1,156
571,李玲,F,1659,1721,一生勤劳朴实，耕读传家。,7,1,156
572,李娜,M,1673,,历经风雨，坚韧不拔，白手起家。,7,1,156
